Sr.no.,Review_body,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,sent.val1,category_senti1,Date,Weekday,Month and Year,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18
499, initial experience o pretty good last days total disaster order phone o store like goes missing totally screwed guys store brushed customer services hour phone customer services told go back store systems o stores customer services systems seemingly zero connectivity may well totally different companies something goes wrong o experience  ll huge issues meanwhile phone missing several days nothing done fufuue ,2,3,1,2,2,2,2,2,4,4,-0.2,Negative,20-Dec-17,Wednesday,Dec-17,,,,,,,,,,,,,,,,,,,
500, good experience last time used website fast delivery informative keep good work ,0,3,0,0,1,0,1,1,0,2,1.6,Positive,20-Dec-17,Wednesday,Dec-17,,,,,,,,,,,,,,,,,,,
501, o closed wifi app tugo turned phone useless brick service live battle contract moved many others done o seem terminal decline ,1,0,0,1,0,1,0,0,4,0,-2.25,Negative,20-Dec-17,Wednesday,Dec-17,,,,,,,,,,,,,,,,,,,
502, end month contract th month payment taken credited back account closedwell least supposed work now made separate calls raise error one apologised agreed arrange credit weeks later still sign time call chase different response customer service right rude progress unachievable accidentally took £ account told refunded working days understand charge made either ee vodafone even tesco mobile now offer much better customer service along much lower deals disgusted understatement ,0,4,0,0,1,2,1,4,5,7,1.3,Positive,20-Dec-17,Wednesday,Dec-17,,,,,,,,,,,,,,,,,,,
503, absolutely awful customer service sold faulty phone weeks ago ordered replacement phone assured multiple times day phone delivered never now order cancelled start experienced worst customer service someone even hung today put multiple complaints nothing sorted ,1,1,1,1,0,1,0,2,2,3,-2.15,Negative,19-Dec-17,Tuesday,Dec-17,,,,,,,,,,,,,,,,,,,
504, best network provider rubbish months another provider pleased able g mobile love increase data due able use area ,0,2,1,0,2,0,0,0,1,3,1.75,Positive,18-Dec-17,Monday,Dec-17,,,,,,,,,,,,,,,,,,,
505, o several years now barely problem largely needing contact customer service able everything needed online like os idea paying airtime device plan separately wish companies begin current phone htc one a slowly surely coming end life decided leave o seeing monthly bill rather expensive unlimited calls unlimited messages something affect travel lot student data hugely important however finding device plans give gb usually run mean paying addon £ mb £ gb end device plan £ airtime plan £ month unlimited calls messages gb equalling £ adding top data going £ sometimes end decided move virgin due family sim deal anyway calling leave o easy little bit hassle waiting actual person friendly helpful helped settle device plan explained final airtime plan hassle gave pac code ,0,6,0,1,3,2,2,7,3,10,5.1,Positive,18-Dec-17,Monday,Dec-17,,,,,,,,,,,,,,,,,,,
506, contract finished changed another supplier thnov email saying thanks good bye yesterday th dec stole account nearly £ almost wiping christmas money gone called long wait speak someone l hardly hear understand details said sorry error took money though broken contract also take week refund received text first still received one thinking using trust bank details imagine s people amount money bank accounts distraught feel robbed goodness knows money back ,2,6,0,1,3,3,3,7,4,4,-0.2,Negative,16-Dec-17,Saturday,Dec-17,,,,,,,,,,,,,,,,,,,
507, went brighton branch store helped lovely guy worked called rhys reece really friendly helpful got things sorted really quickly really glad one helped contract etc great experience compared guys ee cocky rude unpleasant called got sim activated gave pac code promised transfer next day pm saturday number called said wait tuesday requests go weekends however told perhaps little confusion minor quibble really pleasant experience lot cheaper ee got sort deal switched week virgin mobile awful awful company really glad ,2,8,2,2,6,3,3,6,4,8,2.4,Positive,15-Dec-17,Friday,Dec-17,,,,,,,,,,,,,,,,,,,
508, o defines rubbish ,0,0,1,0,0,0,0,0,1,0,-0.75,Negative,15-Dec-17,Friday,Dec-17,,,,,,,,,,,,,,,,,,,
509, anyone looking upgrade join o please please please please avoid upgrading online arranging delivery store advised phone ready th december collection week wait double checked week confirm advised th december th december received text advising day collection period almost th message advising cancelled returned call customer services say sort store call pm call store told phones gone back sent morning talking knowing customer services going contact managers gone day call promised call customer services complaining put manager talks hangs call back complain told person hung still account minutes later hung gone way inconvenience o seriously need address customer service ashamed customer many years leaving o appalled lack consideration putting right things rather initial issue phone mention vindictiveness staff world class shocking ,1,4,1,1,0,2,0,2,5,7,-2,Negative,15-Dec-17,Friday,Dec-17,,,,,,,,,,,,,,,,,,,
510, terrible service automated telephone robot crap cant anyonewasteing time worst telecoms company every ,1,1,2,1,0,1,0,0,2,0,-2,Negative,15-Dec-17,Friday,Dec-17,,,,,,,,,,,,,,,,,,,
511, worst company ever stay clear ,0,0,0,0,0,0,0,0,0,0,0,Neutral,14-Dec-17,Thursday,Dec-17,,,,,,,,,,,,,,,,,,,
512, new contract slow g g speeds took new contract oneplus t handset come ee network o network slow g g speeds contacted customer services unable tell receiving slow speeds mbps g even load google homepage might well old nokia thing handset make receive phone calls allowed one followingsend handset back pay one months airtime ending contractorpay handset value unlocked free used another network opted latter paid £ unlocked handset ended contract without penalty switched back ee back normal mbps g speeds customer service team particularly technical support team good told phone masts working correctly network might busy complained regarding slow speeds made effort retain customer retentions team processed cancelation within minutes maybe aware slow speeds g speeds minimum mbps like home broadband packages now regulated minimum guaranteed speed home address lucky instance o allow pay device leave day cooling period another provider stuck month contract slow speeds hats o resolving issue allowing leave contract return customer sort speed g services ,1,5,0,1,4,3,4,5,5,7,4.25,Positive,14-Dec-17,Thursday,Dec-17,,,,,,,,,,,,,,,,,,,
513, years maybe customer service used great recently astonishingly bad spoke different advisors phone lost courrier said call back never extremely disappointed ready cancel contract ,2,1,2,1,0,4,1,0,5,2,-1.45,Negative,14-Dec-17,Thursday,Dec-17,,,,,,,,,,,,,,,,,,,
514, big drama fixing phone got delayed fixed delivered finally got wanted pay device plan stop contract change providers enter new sim device ask pin cause device locked obviously one told rang o send mail digit password work result device got blocked rang back o got answer oh sorry costumer anymore nothing moment call samsung costumer service insisting o deal back o sorry nothing us end device blocked one help actually pay somewhere phone unlocked many complains o procedure even regret years worst worst worst experience ever helpful let everyone know expect ,0,7,1,2,4,1,3,7,2,6,-0.9,Negative,12-Dec-17,Tuesday,Dec-17,,,,,,,,,,,,,,,,,,,
515, disgusting service lied advisors calls dropped least every call chance speak anyone made around last days manager said call back received call back call feel shafted year contract strongly advise agaisnt taking contract o ,1,1,1,1,0,0,1,2,2,3,0.75,Positive,12-Dec-17,Tuesday,Dec-17,,,,,,,,,,,,,,,,,,,
516, bought phone mobilescouk o ported number across three realised couple days phone faulty returned refund told o need sort pac code contacted o pac code said wait til phone flags returned pac code without incurring cancellation fee asked reassurance disconnect number lose said found terminated contract number now lost retrieve ive number years used business advised try previous pac code still work believe pac code given move three o used already every time phone o given different info well terrible ever use o frustrated disappointed ,5,2,3,2,1,5,1,3,9,2,-2.75,Negative,11-Dec-17,Monday,Dec-17,,,,,,,,,,,,,,,,,,,
517, terrible experience wanted return phone within day window stated policy contacted customer services numerous times said return phone store went store informed system place customer service liars say phone constant going phone calls stores still unable return item consider know sure defintiely want item chance ever able return intention providing refunds ,1,3,1,1,1,2,1,5,3,4,-0.7,Negative,10-Dec-17,Sunday,Dec-17,,,,,,,,,,,,,,,,,,,
518, tried buy oneplus t simfree told buy £ sim card along unless prove already one order phone online thanks much go near o shady business practices ,0,0,0,1,0,0,0,0,1,1,0.7,Positive,09-Dec-17,Saturday,Dec-17,,,,,,,,,,,,,,,,,,,
519, leaving soon ever since switched cold calls day ,0,1,0,0,0,0,0,1,2,0,-0.5,Negative,09-Dec-17,Saturday,Dec-17,,,,,,,,,,,,,,,,,,,
520, shocking customer service edinburgh fort kinnaird shop took brand new iphone vibrate function working going last night told call customer services advised go back store well going swap phone asked kept cover said scrutinised phone found minescule mark back said repair instead sorry phone broken irrespective mark swap love walk away obligations let customer ,1,1,0,1,2,1,0,4,1,5,1.2,Positive,08-Dec-17,Friday,Dec-17,,,,,,,,,,,,,,,,,,,
