Sr.no.,Review_body,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,sent.val1,category_senti1,Date,Weekday,Month and Year,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18
400, stated others avoid avoid avoid years like others promise one deal charge another app useless hrs phone account simplest thing still years promised call backs never happen charged hundreds pounds never wanted spend dispute dozens calls asking emailed bills one app see ever got one customer services take ages anything spend hours hold something like move house ask change address takes least calls boot phone signal nothing like advertised signal try watching online video buss yorkshire dales make call underground car park happen ,1,3,0,2,3,0,1,4,4,4,0.4,Positive,20-Aug-18,Monday,Aug-18,,,,,,,,,,,,,,,,,,,
401, bad data network using postpaid time giving good network speed charging vas charges now changed sim prepaid giving poor serviceplease use sim ,1,3,1,1,1,1,1,1,1,2,-0.25,Negative,20-Aug-18,Monday,Aug-18,,,,,,,,,,,,,,,,,,,
402, broke phone last week paid company work sim deal purchased new phone thought sim card fit straight unfortunately fit micro sim required nano sim informed shop purchased new phone swap sim store waited went store prestatyn waited minutes served eventually served manageress informed swap sim main name contract understood main contact contracts annual leave two weeks left without phone one contact business came back offices called customer support informed company headed note paper letter managing director saying gave authority carry sim change companies behalf also take copy latest invoice details number contract local store able organise sim change micro nano retuned store waited another minutes served manageress proceeded tell carry whomever speaking customer service lied change sim contravenes gdpr requested call customer service refused contact also said go back store purchased phone sort point annoyed travelled twice store cost informed manageress done told still refused anything contact customer services moment use someone elses phone carry receiving calls business mobile number ,0,7,0,2,2,3,3,4,5,8,1.2,Positive,20-Aug-18,Monday,Aug-18,,,,,,,,,,,,,,,,,,,
403, years comes end contract problems need state reason long keep offering good discounts latest phones problem offers give materialise promise one thing phone deliver something else every time fight promised offers every time met suspicion told agreed seems recording calls seem exist end honour offer refunding previous overpriced bills good avoid costs scammers liars ,2,4,1,4,2,2,1,5,6,5,-0.8,Negative,20-Aug-18,Monday,Aug-18,,,,,,,,,,,,,,,,,,,
404, albeit sometime ago now major problem short renewed contract ordered new phone like phoned cs sent returns bag sent phone back kept copies paperwork including cancellation request tracking details proof receipt etc months line start getting calls saying returned phone told proof sent still carried months eventually took case cisas telecoms ombudsman calls debt collection agencies won case compensation buggery criminaltheiving company completely incompetent clearly give two hoots customers ,1,2,0,2,0,4,0,2,5,3,1.45,Positive,20-Aug-18,Monday,Aug-18,,,,,,,,,,,,,,,,,,,
405, give days notice cancel contract years now month numouruos calls still cancelled getting emails saying owe money saved phone calls texts now want print take vodaphone shop want contract end seem ,1,2,0,0,1,1,1,2,2,1,-0.15,Negative,20-Aug-18,Monday,Aug-18,,,,,,,,,,,,,,,,,,,
406, poor customer service constant issues service lots phone calls trying sell things  valued  customerstill due contract leaving asap ,0,1,0,0,0,0,0,2,1,2,-0.5,Negative,20-Aug-18,Monday,Aug-18,,,,,,,,,,,,,,,,,,,
407, good company customer service good ,0,1,0,0,1,0,1,1,0,2,0.75,Positive,19-Aug-18,Sunday,Aug-18,,,,,,,,,,,,,,,,,,,
408, sum experience bother utter incompetence deliver customer service astounding problem day one upgrading simply interested resolving problem obviously happy keep taking money complaint bounced around pillar post one takes ownership end giving thinking joining ,2,2,1,1,2,2,1,2,4,6,0.8,Positive,19-Aug-18,Sunday,Aug-18,,,,,,,,,,,,,,,,,,,
409, signed home broadband pay engineer appointment sent engineers appointment day couldn t make made separate calls trying rearrange kept resent appointment told cancelled engineer came whilst work called times left cancelled service happened signed different company continued charge service wasn t receiving engineer appointment despite calls  ve still refunded money took now sending new emails planning charge returning router  ve never sent return labels make level incompetence avoid incompetent company costs ,3,5,0,1,3,1,2,5,5,5,-0.2,Negative,19-Aug-18,Sunday,Aug-18,,,,,,,,,,,,,,,,,,,
410, took contract changed mind cancelled within correct time months ago still hasnt cancelled correctly spoke various agents still haven t dealt correctly dozens seen hard cancel something within correct time promised refunds still haven t either ,0,1,0,0,0,1,0,1,2,1,0.5,Positive,19-Aug-18,Sunday,Aug-18,,,,,,,,,,,,,,,,,,,
411, never want put email address say mine crap ,0,0,1,0,0,0,0,0,1,0,-0.75,Negative,18-Aug-18,Saturday,Aug-18,,,,,,,,,,,,,,,,,,,
412, recently opened two complaints one broadband one mobile phone routers crappy signal drops moment walk away meters router g coverage complete nonsense keeps switching g g make normal conversation via viber whatsup call platforms mention loading something browser freeze take ages resume loading credited account money problem still something company look seriously kind breach customer rights still experiencing problems next months asking full refund hall months ,1,2,0,1,2,1,1,3,3,5,-2.85,Negative,18-Aug-18,Saturday,Aug-18,,,,,,,,,,,,,,,,,,,
413, sent galaxy s away software issue months old perfect conditionupon sending away managed break screen accused breaking said seen good condition shop confirmed waited half weeks constant calls saying chasing matter soon resolved whilst told repair center pay smashing phone whole company aboulsete joke half weeks finally told phone unrepairable giving new oneturns reconditioned consumer right act first months company months old great perfect conditionstay away costs ,1,5,1,1,4,0,3,8,3,8,4.75,Positive,17-Aug-18,Friday,Aug-18,,,,,,,,,,,,,,,,,,,
414, one star generous absolute shambles companycalled th aug cancel existing contract member cancellations team enquired cancelling explained wanted note offere flexi upgrade account £ upfront less contract little bit expensive month yes ok fine preoder bonus also receive handset th aug week ahead official release date great confirmatory text explaining details specifics new contract date delivery email comes week touch live chat less four occasions enquire order number isnt coming tracking system told preorders dont work tracking system told worry sir assure phone delivered th dpd tracking number examples ok problems confirm delivery datesunil deliver date aug radhika thanks lot waiting checked details see upgraded order samsung galaxy note gb ocean bluehowever preordering handset week release date th august delivery made home address th august radhika dpd message beforehand time slot delivered times am pm phone came better yet hold nearly minutes told one knows anything preorder bonus representative acknowledges refers complaints call complaints number dont understand functionality department offered explantion reason kind remuneration misselling offer called cancelling order told cancel order still open now need wait next week receive phone despite dispatched yet cancel lost words absolute shamblesupdate contacting social media team called ensure preorder fact cancelled spoke helpful chap called colin sympathetic situation able great deal phone updated rating stars end day mis sold looking average rating clearly alone experience ,2,8,0,3,7,5,2,13,8,14,6.4,Positive,17-Aug-18,Friday,Aug-18,,,,,,,,,,,,,,,,,,,
